MasterTrialID,Scene,ComparisonType,RefFilename,RefPath,Vid1_Filename,Vid1_Metric,Vid1_Level,Vid1_Path,Vid2_Filename,Vid2_Metric,Vid2_Level,Vid2_Path
1460,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level0.mp4,judder,level0,/home/jv495/Datasets/GAIM240/marbles_judder_level0.mp4,marbles_restir_level2.mp4,restir,level2,/home/jv495/Datasets/GAIM240/marbles_restir_level2.mp4
1461,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level0.mp4,judder,level0,/home/jv495/Datasets/GAIM240/marbles_judder_level0.mp4,marbles_stutter_level0.mp4,stutter,level0,/home/jv495/Datasets/GAIM240/marbles_stutter_level0.mp4
1462,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level0.mp4,judder,level0,/home/jv495/Datasets/GAIM240/marbles_judder_level0.mp4,marbles_stutter_level1.mp4,stutter,level1,/home/jv495/Datasets/GAIM240/marbles_stutter_level1.mp4
1463,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level0.mp4,judder,level0,/home/jv495/Datasets/GAIM240/marbles_judder_level0.mp4,marbles_stutter_level2.mp4,stutter,level2,/home/jv495/Datasets/GAIM240/marbles_stutter_level2.mp4
1464,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level0.mp4,judder,level0,/home/jv495/Datasets/GAIM240/marbles_judder_level0.mp4,marbles_temporal-resolution-multiplexing_level0.mp4,temporal-resolution-multiplexing,level0,/home/jv495/Datasets/GAIM240/marbles_temporal-resolution-multiplexing_level0.mp4
1465,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level0.mp4,judder,level0,/home/jv495/Datasets/GAIM240/marbles_judder_level0.mp4,marbles_temporal-resolution-multiplexing_level1.mp4,temporal-resolution-multiplexing,level1,/home/jv495/Datasets/GAIM240/marbles_temporal-resolution-multiplexing_level1.mp4
1466,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level0.mp4,judder,level0,/home/jv495/Datasets/GAIM240/marbles_judder_level0.mp4,marbles_temporal-resolution-multiplexing_level2.mp4,temporal-resolution-multiplexing,level2,/home/jv495/Datasets/GAIM240/marbles_temporal-resolution-multiplexing_level2.mp4
1467,marbles,INTRA-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level1.mp4,judder,level1,/home/jv495/Datasets/GAIM240/marbles_judder_level1.mp4,marbles_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/marbles_judder_level2.mp4
1468,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level1.mp4,judder,level1,/home/jv495/Datasets/GAIM240/marbles_judder_level1.mp4,marbles_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level0.mp4
1469,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level1.mp4,judder,level1,/home/jv495/Datasets/GAIM240/marbles_judder_level1.mp4,marbles_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level1.mp4
1470,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level1.mp4,judder,level1,/home/jv495/Datasets/GAIM240/marbles_judder_level1.mp4,marbles_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level2.mp4
1471,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level1.mp4,judder,level1,/home/jv495/Datasets/GAIM240/marbles_judder_level1.mp4,marbles_motion_resolution_level0.mp4,motion_resolution,level0,/home/jv495/Datasets/GAIM240/marbles_motion_resolution_level0.mp4
1472,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level1.mp4,judder,level1,/home/jv495/Datasets/GAIM240/marbles_judder_level1.mp4,marbles_motion_resolution_level1.mp4,motion_resolution,level1,/home/jv495/Datasets/GAIM240/marbles_motion_resolution_level1.mp4
1473,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level1.mp4,judder,level1,/home/jv495/Datasets/GAIM240/marbles_judder_level1.mp4,marbles_motion_resolution_level2.mp4,motion_resolution,level2,/home/jv495/Datasets/GAIM240/marbles_motion_resolution_level2.mp4
1474,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level1.mp4,judder,level1,/home/jv495/Datasets/GAIM240/marbles_judder_level1.mp4,marbles_noise_colors_level0.mp4,noise_colors,level0,/home/jv495/Datasets/GAIM240/marbles_noise_colors_level0.mp4
1475,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level1.mp4,judder,level1,/home/jv495/Datasets/GAIM240/marbles_judder_level1.mp4,marbles_noise_colors_level1.mp4,noise_colors,level1,/home/jv495/Datasets/GAIM240/marbles_noise_colors_level1.mp4
1476,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level1.mp4,judder,level1,/home/jv495/Datasets/GAIM240/marbles_judder_level1.mp4,marbles_noise_colors_level2.mp4,noise_colors,level2,/home/jv495/Datasets/GAIM240/marbles_noise_colors_level2.mp4
1477,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level1.mp4,judder,level1,/home/jv495/Datasets/GAIM240/marbles_judder_level1.mp4,marbles_restir_level0.mp4,restir,level0,/home/jv495/Datasets/GAIM240/marbles_restir_level0.mp4
1478,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level1.mp4,judder,level1,/home/jv495/Datasets/GAIM240/marbles_judder_level1.mp4,marbles_restir_level1.mp4,restir,level1,/home/jv495/Datasets/GAIM240/marbles_restir_level1.mp4
1479,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level1.mp4,judder,level1,/home/jv495/Datasets/GAIM240/marbles_judder_level1.mp4,marbles_restir_level2.mp4,restir,level2,/home/jv495/Datasets/GAIM240/marbles_restir_level2.mp4
1480,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level1.mp4,judder,level1,/home/jv495/Datasets/GAIM240/marbles_judder_level1.mp4,marbles_stutter_level0.mp4,stutter,level0,/home/jv495/Datasets/GAIM240/marbles_stutter_level0.mp4
1481,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level1.mp4,judder,level1,/home/jv495/Datasets/GAIM240/marbles_judder_level1.mp4,marbles_stutter_level1.mp4,stutter,level1,/home/jv495/Datasets/GAIM240/marbles_stutter_level1.mp4
1482,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level1.mp4,judder,level1,/home/jv495/Datasets/GAIM240/marbles_judder_level1.mp4,marbles_stutter_level2.mp4,stutter,level2,/home/jv495/Datasets/GAIM240/marbles_stutter_level2.mp4
1483,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level1.mp4,judder,level1,/home/jv495/Datasets/GAIM240/marbles_judder_level1.mp4,marbles_temporal-resolution-multiplexing_level0.mp4,temporal-resolution-multiplexing,level0,/home/jv495/Datasets/GAIM240/marbles_temporal-resolution-multiplexing_level0.mp4
1484,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level1.mp4,judder,level1,/home/jv495/Datasets/GAIM240/marbles_judder_level1.mp4,marbles_temporal-resolution-multiplexing_level1.mp4,temporal-resolution-multiplexing,level1,/home/jv495/Datasets/GAIM240/marbles_temporal-resolution-multiplexing_level1.mp4
1485,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level1.mp4,judder,level1,/home/jv495/Datasets/GAIM240/marbles_judder_level1.mp4,marbles_temporal-resolution-multiplexing_level2.mp4,temporal-resolution-multiplexing,level2,/home/jv495/Datasets/GAIM240/marbles_temporal-resolution-multiplexing_level2.mp4
1486,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/marbles_judder_level2.mp4,marbles_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level0.mp4
1487,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/marbles_judder_level2.mp4,marbles_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level1.mp4
1488,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/marbles_judder_level2.mp4,marbles_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level2.mp4
1489,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/marbles_judder_level2.mp4,marbles_motion_resolution_level0.mp4,motion_resolution,level0,/home/jv495/Datasets/GAIM240/marbles_motion_resolution_level0.mp4
1490,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/marbles_judder_level2.mp4,marbles_motion_resolution_level1.mp4,motion_resolution,level1,/home/jv495/Datasets/GAIM240/marbles_motion_resolution_level1.mp4
1491,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/marbles_judder_level2.mp4,marbles_motion_resolution_level2.mp4,motion_resolution,level2,/home/jv495/Datasets/GAIM240/marbles_motion_resolution_level2.mp4
1492,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/marbles_judder_level2.mp4,marbles_noise_colors_level0.mp4,noise_colors,level0,/home/jv495/Datasets/GAIM240/marbles_noise_colors_level0.mp4
1493,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/marbles_judder_level2.mp4,marbles_noise_colors_level1.mp4,noise_colors,level1,/home/jv495/Datasets/GAIM240/marbles_noise_colors_level1.mp4
1494,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/marbles_judder_level2.mp4,marbles_noise_colors_level2.mp4,noise_colors,level2,/home/jv495/Datasets/GAIM240/marbles_noise_colors_level2.mp4
1495,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/marbles_judder_level2.mp4,marbles_restir_level0.mp4,restir,level0,/home/jv495/Datasets/GAIM240/marbles_restir_level0.mp4
1496,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/marbles_judder_level2.mp4,marbles_restir_level1.mp4,restir,level1,/home/jv495/Datasets/GAIM240/marbles_restir_level1.mp4
1497,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/marbles_judder_level2.mp4,marbles_restir_level2.mp4,restir,level2,/home/jv495/Datasets/GAIM240/marbles_restir_level2.mp4
1498,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/marbles_judder_level2.mp4,marbles_stutter_level0.mp4,stutter,level0,/home/jv495/Datasets/GAIM240/marbles_stutter_level0.mp4
1499,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/marbles_judder_level2.mp4,marbles_stutter_level1.mp4,stutter,level1,/home/jv495/Datasets/GAIM240/marbles_stutter_level1.mp4
1500,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/marbles_judder_level2.mp4,marbles_stutter_level2.mp4,stutter,level2,/home/jv495/Datasets/GAIM240/marbles_stutter_level2.mp4
1501,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/marbles_judder_level2.mp4,marbles_temporal-resolution-multiplexing_level0.mp4,temporal-resolution-multiplexing,level0,/home/jv495/Datasets/GAIM240/marbles_temporal-resolution-multiplexing_level0.mp4
1502,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/marbles_judder_level2.mp4,marbles_temporal-resolution-multiplexing_level1.mp4,temporal-resolution-multiplexing,level1,/home/jv495/Datasets/GAIM240/marbles_temporal-resolution-multiplexing_level1.mp4
1503,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/marbles_judder_level2.mp4,marbles_temporal-resolution-multiplexing_level2.mp4,temporal-resolution-multiplexing,level2,/home/jv495/Datasets/GAIM240/marbles_temporal-resolution-multiplexing_level2.mp4
1504,marbles,INTRA-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level0.mp4,marbles_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level1.mp4
1505,marbles,INTRA-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level0.mp4,marbles_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level2.mp4
1506,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level0.mp4,marbles_motion_resolution_level0.mp4,motion_resolution,level0,/home/jv495/Datasets/GAIM240/marbles_motion_resolution_level0.mp4
1507,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level0.mp4,marbles_motion_resolution_level1.mp4,motion_resolution,level1,/home/jv495/Datasets/GAIM240/marbles_motion_resolution_level1.mp4
1508,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level0.mp4,marbles_motion_resolution_level2.mp4,motion_resolution,level2,/home/jv495/Datasets/GAIM240/marbles_motion_resolution_level2.mp4
1509,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level0.mp4,marbles_noise_colors_level0.mp4,noise_colors,level0,/home/jv495/Datasets/GAIM240/marbles_noise_colors_level0.mp4
1510,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level0.mp4,marbles_noise_colors_level1.mp4,noise_colors,level1,/home/jv495/Datasets/GAIM240/marbles_noise_colors_level1.mp4
1511,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level0.mp4,marbles_noise_colors_level2.mp4,noise_colors,level2,/home/jv495/Datasets/GAIM240/marbles_noise_colors_level2.mp4
1512,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level0.mp4,marbles_restir_level0.mp4,restir,level0,/home/jv495/Datasets/GAIM240/marbles_restir_level0.mp4
1513,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level0.mp4,marbles_restir_level1.mp4,restir,level1,/home/jv495/Datasets/GAIM240/marbles_restir_level1.mp4
1514,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level0.mp4,marbles_restir_level2.mp4,restir,level2,/home/jv495/Datasets/GAIM240/marbles_restir_level2.mp4
1515,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level0.mp4,marbles_stutter_level0.mp4,stutter,level0,/home/jv495/Datasets/GAIM240/marbles_stutter_level0.mp4
1516,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level0.mp4,marbles_stutter_level1.mp4,stutter,level1,/home/jv495/Datasets/GAIM240/marbles_stutter_level1.mp4
1517,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level0.mp4,marbles_stutter_level2.mp4,stutter,level2,/home/jv495/Datasets/GAIM240/marbles_stutter_level2.mp4
1518,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level0.mp4,marbles_temporal-resolution-multiplexing_level0.mp4,temporal-resolution-multiplexing,level0,/home/jv495/Datasets/GAIM240/marbles_temporal-resolution-multiplexing_level0.mp4
1519,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level0.mp4,marbles_temporal-resolution-multiplexing_level1.mp4,temporal-resolution-multiplexing,level1,/home/jv495/Datasets/GAIM240/marbles_temporal-resolution-multiplexing_level1.mp4
1520,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level0.mp4,marbles_temporal-resolution-multiplexing_level2.mp4,temporal-resolution-multiplexing,level2,/home/jv495/Datasets/GAIM240/marbles_temporal-resolution-multiplexing_level2.mp4
1521,marbles,INTRA-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level1.mp4,marbles_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level2.mp4
1522,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level1.mp4,marbles_motion_resolution_level0.mp4,motion_resolution,level0,/home/jv495/Datasets/GAIM240/marbles_motion_resolution_level0.mp4
1523,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level1.mp4,marbles_motion_resolution_level1.mp4,motion_resolution,level1,/home/jv495/Datasets/GAIM240/marbles_motion_resolution_level1.mp4
1524,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level1.mp4,marbles_motion_resolution_level2.mp4,motion_resolution,level2,/home/jv495/Datasets/GAIM240/marbles_motion_resolution_level2.mp4
1525,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level1.mp4,marbles_noise_colors_level0.mp4,noise_colors,level0,/home/jv495/Datasets/GAIM240/marbles_noise_colors_level0.mp4
1526,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level1.mp4,marbles_noise_colors_level1.mp4,noise_colors,level1,/home/jv495/Datasets/GAIM240/marbles_noise_colors_level1.mp4
1527,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level1.mp4,marbles_noise_colors_level2.mp4,noise_colors,level2,/home/jv495/Datasets/GAIM240/marbles_noise_colors_level2.mp4
1528,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level1.mp4,marbles_restir_level0.mp4,restir,level0,/home/jv495/Datasets/GAIM240/marbles_restir_level0.mp4
1529,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level1.mp4,marbles_restir_level1.mp4,restir,level1,/home/jv495/Datasets/GAIM240/marbles_restir_level1.mp4
1530,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level1.mp4,marbles_restir_level2.mp4,restir,level2,/home/jv495/Datasets/GAIM240/marbles_restir_level2.mp4
1531,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level1.mp4,marbles_stutter_level0.mp4,stutter,level0,/home/jv495/Datasets/GAIM240/marbles_stutter_level0.mp4
1532,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level1.mp4,marbles_stutter_level1.mp4,stutter,level1,/home/jv495/Datasets/GAIM240/marbles_stutter_level1.mp4
1533,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level1.mp4,marbles_stutter_level2.mp4,stutter,level2,/home/jv495/Datasets/GAIM240/marbles_stutter_level2.mp4
1534,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level1.mp4,marbles_temporal-resolution-multiplexing_level0.mp4,temporal-resolution-multiplexing,level0,/home/jv495/Datasets/GAIM240/marbles_temporal-resolution-multiplexing_level0.mp4
1535,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level1.mp4,marbles_temporal-resolution-multiplexing_level1.mp4,temporal-resolution-multiplexing,level1,/home/jv495/Datasets/GAIM240/marbles_temporal-resolution-multiplexing_level1.mp4
1536,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level1.mp4,marbles_temporal-resolution-multiplexing_level2.mp4,temporal-resolution-multiplexing,level2,/home/jv495/Datasets/GAIM240/marbles_temporal-resolution-multiplexing_level2.mp4
1537,marbles,INTER-DISTORTION,marbles_reference.mp4,/home/jv495/Datasets/GAIM240/marbles_reference.mp4,marbles_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/marbles_motion_noise_level2.mp4,marbles_motion_resolution_level0.mp4,motion_resolution,level0,/home/jv495/Datasets/GAIM240/marbles_motion_resolution_level0.mp4
