SubjectID,TrialNumber,Scene,LeftCondition,RightCondition,ChosenSide,ChosenCondition,RejectedCondition,ResponseTime_sec,PresentationFPS
Jorge,170,bistro_exterior,bistro_exterior:motion_resolution_level0,bistro_exterior:motion_resolution_level1,LEFT,bistro_exterior:motion_resolution_level0,bistro_exterior:motion_resolution_level1,5.476,240.05
Jorge,171,marbles,marbles:restir_level2,marbles:motion_resolution_level2,LEFT,marbles:restir_level2,marbles:motion_resolution_level2,4.8425,240.06
Jorge,172,bistro_interior,bistro_interior:temporal-resolution-multiplexing_level2,bistro_interior:noise_colors_level0,RIGHT,bistro_interior:noise_colors_level0,bistro_interior:temporal-resolution-multiplexing_level2,4.9385,240.05
Jorge,173,marbles,marbles:duration_flicker_level1,marbles:temporal-resolution-multiplexing_level1,LEFT,marbles:duration_flicker_level1,marbles:temporal-resolution-multiplexing_level1,6.0761,240.05
Jorge,174,attic,attic:dlss_rr_level2,attic:stutter_level0,RIGHT,attic:stutter_level0,attic:dlss_rr_level2,4.6674,240.08
Jorge,175,bistro_exterior,bistro_exterior:motion_noise_level1,bistro_exterior:restir_level1,LEFT,bistro_exterior:motion_noise_level1,bistro_exterior:restir_level1,5.3926,240.05
Jorge,176,bistro_exterior,bistro_exterior:stutter_level1,bistro_exterior:restir_level1,LEFT,bistro_exterior:stutter_level1,bistro_exterior:restir_level1,5.3551,240.05
Jorge,177,subway,subway:temporal-resolution-multiplexing_level1,subway:dlss_rr_level0,RIGHT,subway:dlss_rr_level0,subway:temporal-resolution-multiplexing_level1,5.3134,240.05
Jorge,178,marbles,marbles:motion_noise_level0,marbles:judder_level0,RIGHT,marbles:judder_level0,marbles:motion_noise_level0,6.8012,240.04
Jorge,179,subway,subway:temporal-resolution-multiplexing_level2,subway:motion_noise_level0,RIGHT,subway:motion_noise_level0,subway:temporal-resolution-multiplexing_level2,5.3425,240.06
Jorge,180,pink_room,pink_room:stutter_level2,pink_room:judder_level0,RIGHT,pink_room:judder_level0,pink_room:stutter_level2,5.3716,240.04
Jorge,181,pink_room,pink_room:dlss_rr_level0,pink_room:noise_colors_level2,RIGHT,pink_room:noise_colors_level2,pink_room:dlss_rr_level0,7.4846,240.03
Jorge,182,bistro_exterior,bistro_exterior:motion_resolution_level1,bistro_exterior:temporal-resolution-multiplexing_level1,RIGHT,bistro_exterior:temporal-resolution-multiplexing_level1,bistro_exterior:motion_resolution_level1,6.5345,240.04
Jorge,183,bistro_exterior,bistro_exterior:dlss_rr_level0,bistro_exterior:stutter_level0,RIGHT,bistro_exterior:stutter_level0,bistro_exterior:dlss_rr_level0,5.5385,240.05
Jorge,184,bistro_interior,bistro_interior:stutter_level2,bistro_interior:dlss_rr_level0,RIGHT,bistro_interior:dlss_rr_level0,bistro_interior:stutter_level2,5.3093,240.05
Jorge,185,bistro_exterior,bistro_exterior:motion_noise_level0,bistro_exterior:dlss_rr_level0,LEFT,bistro_exterior:motion_noise_level0,bistro_exterior:dlss_rr_level0,5.7217,240.04
Jorge,186,subway,subway:judder_level2,subway:motion_resolution_level2,LEFT,subway:judder_level2,subway:motion_resolution_level2,8.0179,240.03
Jorge,187,pink_room,pink_room:stutter_level0,pink_room:noise_colors_level2,LEFT,pink_room:stutter_level0,pink_room:noise_colors_level2,5.336,240.17
Jorge,188,zeroday,zeroday:restir_level2,zeroday:restir_level1,RIGHT,zeroday:restir_level1,zeroday:restir_level2,5.6219,240.06
Jorge,189,marbles,marbles:motion_noise_level0,marbles:motion_resolution_level0,LEFT,marbles:motion_noise_level0,marbles:motion_resolution_level0,5.2719,240.06
Jorge,190,pink_room,pink_room:noise_colors_level1,pink_room:judder_level1,RIGHT,pink_room:judder_level1,pink_room:noise_colors_level1,5.405,240.05
Jorge,191,subway,subway:noise_colors_level1,subway:judder_level2,LEFT,subway:noise_colors_level1,subway:judder_level2,4.7385,240.06
Jorge,192,zeroday,zeroday:noise_colors_level0,zeroday:stutter_level2,LEFT,zeroday:noise_colors_level0,zeroday:stutter_level2,5.451,240.06
Jorge,193,pink_room,pink_room:duration_flicker_level1,pink_room:temporal-resolution-multiplexing_level1,LEFT,pink_room:duration_flicker_level1,pink_room:temporal-resolution-multiplexing_level1,5.2217,240.06
Jorge,194,marbles,marbles:stutter_level1,marbles:duration_flicker_level0,LEFT,marbles:stutter_level1,marbles:duration_flicker_level0,4.4465,240.09
Jorge,195,zeroday,zeroday:motion_noise_level2,zeroday:restir_level1,LEFT,zeroday:motion_noise_level2,zeroday:restir_level1,5.5927,240.04
Jorge,196,bistro_exterior,bistro_exterior:judder_level1,bistro_exterior:motion_resolution_level2,LEFT,bistro_exterior:judder_level1,bistro_exterior:motion_resolution_level2,5.3219,240.05
Jorge,197,pink_room,pink_room:stutter_level1,pink_room:motion_resolution_level1,LEFT,pink_room:stutter_level1,pink_room:motion_resolution_level1,5.2384,240.06
Jorge,198,attic,attic:noise_colors_level2,attic:temporal-resolution-multiplexing_level1,RIGHT,attic:temporal-resolution-multiplexing_level1,attic:noise_colors_level2,10.1766,240.02
Jorge,199,pink_room,pink_room:dlss_rr_level1,pink_room:dlss_rr_level0,RIGHT,pink_room:dlss_rr_level0,pink_room:dlss_rr_level1,8.3219,240.03
Jorge,200,subway,subway:temporal-resolution-multiplexing_level1,subway:stutter_level2,LEFT,subway:temporal-resolution-multiplexing_level1,subway:stutter_level2,5.1926,240.06
Jorge,201,bistro_exterior,bistro_exterior:restir_level0,bistro_exterior:judder_level0,LEFT,bistro_exterior:restir_level0,bistro_exterior:judder_level0,5.4927,240.05
Jorge,202,bistro_exterior,bistro_exterior:restir_level0,bistro_exterior:duration_flicker_level1,LEFT,bistro_exterior:restir_level0,bistro_exterior:duration_flicker_level1,8.3556,240.02
Jorge,203,subway,subway:restir_level2,subway:stutter_level0,RIGHT,subway:stutter_level0,subway:restir_level2,4.5049,240.05
Jorge,204,bistro_exterior,bistro_exterior:judder_level1,bistro_exterior:judder_level2,LEFT,bistro_exterior:judder_level1,bistro_exterior:judder_level2,5.4134,240.06
Jorge,205,bistro_exterior,bistro_exterior:temporal-resolution-multiplexing_level0,bistro_exterior:dlss_rr_level2,LEFT,bistro_exterior:temporal-resolution-multiplexing_level0,bistro_exterior:dlss_rr_level2,5.2843,240.05
Jorge,206,zeroday,zeroday:motion_noise_level1,zeroday:motion_noise_level0,RIGHT,zeroday:motion_noise_level0,zeroday:motion_noise_level1,7.3429,240.03
Jorge,207,pink_room,pink_room:restir_level1,pink_room:judder_level1,RIGHT,pink_room:judder_level1,pink_room:restir_level1,5.2801,240.06
Jorge,208,pink_room,pink_room:stutter_level2,pink_room:motion_noise_level0,RIGHT,pink_room:motion_noise_level0,pink_room:stutter_level2,5.2343,240.06
Jorge,209,bistro_interior,bistro_interior:restir_level2,bistro_interior:stutter_level1,RIGHT,bistro_interior:stutter_level1,bistro_interior:restir_level2,5.4302,240.05
Jorge,210,attic,attic:temporal-resolution-multiplexing_level1,attic:restir_level2,LEFT,attic:temporal-resolution-multiplexing_level1,attic:restir_level2,4.3051,240.07
Jorge,211,attic,attic:motion_resolution_level1,attic:motion_resolution_level2,LEFT,attic:motion_resolution_level1,attic:motion_resolution_level2,6.6342,240.05
Jorge,212,bistro_exterior,bistro_exterior:stutter_level1,bistro_exterior:duration_flicker_level0,RIGHT,bistro_exterior:duration_flicker_level0,bistro_exterior:stutter_level1,5.2843,240.06
Jorge,213,zeroday,zeroday:motion_resolution_level0,zeroday:stutter_level2,LEFT,zeroday:motion_resolution_level0,zeroday:stutter_level2,5.4092,240.06
Jorge,214,bistro_exterior,bistro_exterior:motion_noise_level0,bistro_exterior:stutter_level2,LEFT,bistro_exterior:motion_noise_level0,bistro_exterior:stutter_level2,5.0551,240.04
Jorge,215,bistro_interior,bistro_interior:motion_resolution_level1,bistro_interior:duration_flicker_level0,RIGHT,bistro_interior:duration_flicker_level0,bistro_interior:motion_resolution_level1,5.3176,240.05
Jorge,216,attic,attic:motion_noise_level2,attic:temporal-resolution-multiplexing_level2,LEFT,attic:motion_noise_level2,attic:temporal-resolution-multiplexing_level2,4.4301,240.06
Jorge,217,attic,attic:restir_level1,attic:temporal-resolution-multiplexing_level0,RIGHT,attic:temporal-resolution-multiplexing_level0,attic:restir_level1,4.8633,240.07
Jorge,218,pink_room,pink_room:motion_noise_level2,pink_room:motion_noise_level0,RIGHT,pink_room:motion_noise_level0,pink_room:motion_noise_level2,5.5676,240.05
Jorge,219,subway,subway:noise_colors_level2,subway:judder_level0,RIGHT,subway:judder_level0,subway:noise_colors_level2,4.805,240.06
Jorge,220,subway,subway:motion_resolution_level2,subway:temporal-resolution-multiplexing_level0,RIGHT,subway:temporal-resolution-multiplexing_level0,subway:motion_resolution_level2,4.826,240.06
Jorge,221,attic,attic:motion_resolution_level0,attic:stutter_level2,LEFT,attic:motion_resolution_level0,attic:stutter_level2,4.2007,240.07
Jorge,222,bistro_exterior,bistro_exterior:dlss_rr_level2,bistro_exterior:temporal-resolution-multiplexing_level1,RIGHT,bistro_exterior:temporal-resolution-multiplexing_level1,bistro_exterior:dlss_rr_level2,5.401,240.05
Jorge,223,pink_room,pink_room:dlss_rr_level2,pink_room:stutter_level1,RIGHT,pink_room:stutter_level1,pink_room:dlss_rr_level2,5.2006,240.07
Jorge,224,bistro_interior,bistro_interior:noise_colors_level0,bistro_interior:motion_resolution_level0,LEFT,bistro_interior:noise_colors_level0,bistro_interior:motion_resolution_level0,5.401,240.06
Jorge,225,pink_room,pink_room:noise_colors_level2,pink_room:temporal-resolution-multiplexing_level2,LEFT,pink_room:noise_colors_level2,pink_room:temporal-resolution-multiplexing_level2,4.6633,240.06
Jorge,226,pink_room,pink_room:stutter_level0,pink_room:motion_resolution_level2,LEFT,pink_room:stutter_level0,pink_room:motion_resolution_level2,4.8926,239.87
Jorge,227,bistro_interior,bistro_interior:noise_colors_level2,bistro_interior:restir_level2,LEFT,bistro_interior:noise_colors_level2,bistro_interior:restir_level2,5.3344,240.05
Jorge,228,bistro_interior,bistro_interior:stutter_level0,bistro_interior:motion_resolution_level1,LEFT,bistro_interior:stutter_level0,bistro_interior:motion_resolution_level1,4.7133,240.06
Jorge,229,pink_room,pink_room:motion_resolution_level2,pink_room:motion_noise_level0,RIGHT,pink_room:motion_noise_level0,pink_room:motion_resolution_level2,5.3051,240.06
Jorge,230,subway,subway:temporal-resolution-multiplexing_level0,subway:dlss_rr_level1,LEFT,subway:temporal-resolution-multiplexing_level0,subway:dlss_rr_level1,3.9299,240.09
Jorge,231,subway,subway:duration_flicker_level2,subway:stutter_level1,RIGHT,subway:stutter_level1,subway:duration_flicker_level2,4.2466,240.07
Jorge,232,bistro_interior,bistro_interior:motion_noise_level0,bistro_interior:judder_level2,LEFT,bistro_interior:motion_noise_level0,bistro_interior:judder_level2,4.9425,240.06
Jorge,233,subway,subway:temporal-resolution-multiplexing_level2,subway:noise_colors_level0,RIGHT,subway:noise_colors_level0,subway:temporal-resolution-multiplexing_level2,4.6051,240.07
Jorge,234,subway,subway:restir_level1,subway:restir_level2,LEFT,subway:restir_level1,subway:restir_level2,5.2134,240.07
