SubjectID,TrialNumber,Scene,LeftCondition,RightCondition,ChosenSide,ChosenCondition,RejectedCondition,ResponseTime_sec,PresentationFPS
ref,196,bistro_interior,bistro_interior:judder_level1,bistro_interior:reference,RIGHT,bistro_interior:reference,bistro_interior:judder_level1,4.2292,240.01
ref,197,zeroday,zeroday:judder_level1,zeroday:dlss_rr_level1,LEFT,zeroday:judder_level1,zeroday:dlss_rr_level1,5.2625,240.01
ref,198,bistro_exterior,bistro_exterior:motion_noise_level2,bistro_exterior:reference,RIGHT,bistro_exterior:reference,bistro_exterior:motion_noise_level2,4.6709,240.01
ref,199,bistro_interior,bistro_interior:reference,bistro_interior:dlss_rr_level1,LEFT,bistro_interior:reference,bistro_interior:dlss_rr_level1,4.55,240.0
ref,200,bistro_interior,bistro_interior:temporal-resolution-multiplexing_level1,bistro_interior:duration_flicker_level0,RIGHT,bistro_interior:duration_flicker_level0,bistro_interior:temporal-resolution-multiplexing_level1,13.7125,240.0
ref,201,pink_room,pink_room:reference,pink_room:restir_level0,LEFT,pink_room:reference,pink_room:restir_level0,4.1792,240.01
ref,202,bistro_interior,bistro_interior:noise_colors_level0,bistro_interior:reference,LEFT,bistro_interior:noise_colors_level0,bistro_interior:reference,6.3959,240.01
ref,203,bistro_interior,bistro_interior:motion_noise_level0,bistro_interior:reference,RIGHT,bistro_interior:reference,bistro_interior:motion_noise_level0,8.2375,240.01
ref,204,attic,attic:motion_noise_level0,attic:noise_colors_level1,LEFT,attic:motion_noise_level0,attic:noise_colors_level1,4.4,240.01
ref,205,landscape,landscape:reference,landscape:judder_level0,LEFT,landscape:reference,landscape:judder_level0,4.6542,240.01
ref,206,marbles,marbles:temporal-resolution-multiplexing_level1,marbles:temporal-resolution-multiplexing_level2,LEFT,marbles:temporal-resolution-multiplexing_level1,marbles:temporal-resolution-multiplexing_level2,4.0125,240.01
ref,207,zeroday,zeroday:reference,zeroday:motion_noise_level2,LEFT,zeroday:reference,zeroday:motion_noise_level2,4.4,240.01
ref,208,classroom,classroom:reference,classroom:judder_level1,LEFT,classroom:reference,classroom:judder_level1,5.225,240.01
ref,209,classroom,classroom:restir_level0,classroom:stutter_level1,RIGHT,classroom:stutter_level1,classroom:restir_level0,4.9959,240.01
ref,210,zeroday,zeroday:restir_level2,zeroday:motion_resolution_level0,RIGHT,zeroday:motion_resolution_level0,zeroday:restir_level2,1.2962,239.97
ref,211,zeroday,zeroday:duration_flicker_level1,zeroday:reference,RIGHT,zeroday:reference,zeroday:duration_flicker_level1,3.5334,240.02
ref,212,bistro_exterior,bistro_exterior:motion_resolution_level2,bistro_exterior:temporal-resolution-multiplexing_level2,LEFT,bistro_exterior:motion_resolution_level2,bistro_exterior:temporal-resolution-multiplexing_level2,4.575,240.01
ref,213,landscape,landscape:stutter_level1,landscape:reference,RIGHT,landscape:reference,landscape:stutter_level1,5.5,240.01
ref,214,classroom,classroom:temporal-resolution-multiplexing_level1,classroom:reference,RIGHT,classroom:reference,classroom:temporal-resolution-multiplexing_level1,4.375,240.01
ref,215,attic,attic:motion_noise_level2,attic:reference,RIGHT,attic:reference,attic:motion_noise_level2,6.5251,240.01
ref,216,landscape,landscape:motion_resolution_level1,landscape:reference,RIGHT,landscape:reference,landscape:motion_resolution_level1,4.4209,240.01
ref,217,marbles,marbles:motion_noise_level2,marbles:reference,RIGHT,marbles:reference,marbles:motion_noise_level2,4.625,240.02
ref,218,bistro_exterior,bistro_exterior:reference,bistro_exterior:stutter_level1,LEFT,bistro_exterior:reference,bistro_exterior:stutter_level1,4.9167,240.0
ref,219,attic,attic:restir_level1,attic:reference,RIGHT,attic:reference,attic:restir_level1,3.9209,240.02
ref,220,zeroday,zeroday:reference,zeroday:motion_noise_level0,LEFT,zeroday:reference,zeroday:motion_noise_level0,7.3,240.01
ref,221,zeroday,zeroday:temporal-resolution-multiplexing_level2,zeroday:duration_flicker_level0,RIGHT,zeroday:duration_flicker_level0,zeroday:temporal-resolution-multiplexing_level2,4.275,240.02
ref,222,marbles,marbles:judder_level2,marbles:reference,RIGHT,marbles:reference,marbles:judder_level2,4.6792,240.01
ref,223,marbles,marbles:motion_resolution_level0,marbles:temporal-resolution-multiplexing_level1,LEFT,marbles:motion_resolution_level0,marbles:temporal-resolution-multiplexing_level1,5.6672,239.99
ref,224,landscape,landscape:reference,landscape:judder_level2,LEFT,landscape:reference,landscape:judder_level2,3.2255,239.98
ref,225,bistro_exterior,bistro_exterior:judder_level0,bistro_exterior:reference,RIGHT,bistro_exterior:reference,bistro_exterior:judder_level0,4.3375,240.0
ref,226,marbles,marbles:reference,marbles:motion_resolution_level1,LEFT,marbles:reference,marbles:motion_resolution_level1,4.4042,240.01
ref,227,zeroday,zeroday:reference,zeroday:noise_colors_level1,LEFT,zeroday:reference,zeroday:noise_colors_level1,5.2412,238.78
ref,228,classroom,classroom:reference,classroom:motion_resolution_level0,LEFT,classroom:reference,classroom:motion_resolution_level0,4.1167,240.01
ref,229,attic,attic:reference,attic:dlss_rr_level1,LEFT,attic:reference,attic:dlss_rr_level1,3.8007,240.01
ref,230,classroom,classroom:reference,classroom:noise_colors_level1,LEFT,classroom:reference,classroom:noise_colors_level1,4.0876,240.01
ref,231,classroom,classroom:reference,classroom:stutter_level2,LEFT,classroom:reference,classroom:stutter_level2,4.2334,240.01
ref,232,bistro_exterior,bistro_exterior:noise_colors_level0,bistro_exterior:reference,RIGHT,bistro_exterior:reference,bistro_exterior:noise_colors_level0,5.45,240.0
ref,233,bistro_exterior,bistro_exterior:reference,bistro_exterior:motion_noise_level0,LEFT,bistro_exterior:reference,bistro_exterior:motion_noise_level0,4.9209,240.01
ref,234,zeroday,zeroday:motion_noise_level0,zeroday:noise_colors_level0,RIGHT,zeroday:noise_colors_level0,zeroday:motion_noise_level0,4.4209,240.01
ref,235,landscape,landscape:reference,landscape:temporal-resolution-multiplexing_level2,LEFT,landscape:reference,landscape:temporal-resolution-multiplexing_level2,3.525,240.02
ref,236,landscape,landscape:reference,landscape:restir_level2,LEFT,landscape:reference,landscape:restir_level2,4.3626,240.02
ref,237,attic,attic:motion_noise_level2,attic:motion_noise_level0,LEFT,attic:motion_noise_level2,attic:motion_noise_level0,5.9048,239.98
ref,238,landscape,landscape:motion_resolution_level0,landscape:reference,LEFT,landscape:motion_resolution_level0,landscape:reference,4.7417,240.01
ref,239,attic,attic:reference,attic:restir_level0,LEFT,attic:reference,attic:restir_level0,8.5084,240.01
ref,240,attic,attic:motion_resolution_level2,attic:reference,RIGHT,attic:reference,attic:motion_resolution_level2,3.1375,240.02
ref,241,landscape,landscape:motion_resolution_level2,landscape:reference,RIGHT,landscape:reference,landscape:motion_resolution_level2,1.8375,240.03
ref,242,attic,attic:reference,attic:stutter_level0,LEFT,attic:reference,attic:stutter_level0,4.8334,240.01
ref,243,attic,attic:temporal-resolution-multiplexing_level2,attic:motion_resolution_level2,RIGHT,attic:motion_resolution_level2,attic:temporal-resolution-multiplexing_level2,7.5502,240.0
