SubjectID,TrialNumber,Scene,LeftCondition,RightCondition,ChosenSide,ChosenCondition,RejectedCondition,ResponseTime_sec,PresentationFPS
rafal,231,subway,subway:dlss_rr_level0,subway:stutter_level2,LEFT,subway:dlss_rr_level0,subway:stutter_level2,2.4709,240.02
rafal,232,bistro_interior,bistro_interior:restir_level0,bistro_interior:dlss_rr_level2,LEFT,bistro_interior:restir_level0,bistro_interior:dlss_rr_level2,3.2792,240.02
rafal,233,pink_room,pink_room:noise_colors_level1,pink_room:dlss_rr_level1,LEFT,pink_room:noise_colors_level1,pink_room:dlss_rr_level1,4.4917,240.01
rafal,234,bistro_interior,bistro_interior:temporal-resolution-multiplexing_level1,bistro_interior:duration_flicker_level1,LEFT,bistro_interior:temporal-resolution-multiplexing_level1,bistro_interior:duration_flicker_level1,13.4917,240.0
rafal,235,pink_room,pink_room:stutter_level0,pink_room:reference,RIGHT,pink_room:reference,pink_room:stutter_level0,8.8711,240.0
rafal,236,bistro_interior,bistro_interior:stutter_level1,bistro_interior:dlss_rr_level1,LEFT,bistro_interior:stutter_level1,bistro_interior:dlss_rr_level1,7.7917,240.01
rafal,237,pink_room,pink_room:noise_colors_level0,pink_room:restir_level1,LEFT,pink_room:noise_colors_level0,pink_room:restir_level1,9.2717,239.99
rafal,238,bistro_exterior,bistro_exterior:motion_noise_level1,bistro_exterior:judder_level1,LEFT,bistro_exterior:motion_noise_level1,bistro_exterior:judder_level1,9.0917,240.01
rafal,239,bistro_exterior,bistro_exterior:duration_flicker_level1,bistro_exterior:stutter_level1,RIGHT,bistro_exterior:stutter_level1,bistro_exterior:duration_flicker_level1,8.15,240.01
rafal,240,bistro_interior,bistro_interior:restir_level1,bistro_interior:restir_level2,LEFT,bistro_interior:restir_level1,bistro_interior:restir_level2,8.4594,239.97
rafal,241,pink_room,pink_room:judder_level1,pink_room:reference,RIGHT,pink_room:reference,pink_room:judder_level1,8.8792,240.0
rafal,242,pink_room,pink_room:dlss_rr_level0,pink_room:judder_level0,RIGHT,pink_room:judder_level0,pink_room:dlss_rr_level0,9.1792,240.01
rafal,243,pink_room,pink_room:restir_level0,pink_room:judder_level0,LEFT,pink_room:restir_level0,pink_room:judder_level0,16.8438,239.97
