SubjectID,TrialNumber,Scene,LeftCondition,RightCondition,ChosenSide,ChosenCondition,RejectedCondition,ResponseTime_sec,PresentationFPS
aqsa,170,landscape,landscape:restir_level2,landscape:dlss_rr_level1,LEFT,landscape:restir_level2,landscape:dlss_rr_level1,5.4757,239.98
aqsa,171,zeroday,zeroday:dlss_rr_level2,zeroday:temporal-resolution-multiplexing_level0,RIGHT,zeroday:temporal-resolution-multiplexing_level0,zeroday:dlss_rr_level2,5.5715,239.97
aqsa,172,pink_room,pink_room:temporal-resolution-multiplexing_level2,pink_room:duration_flicker_level2,LEFT,pink_room:temporal-resolution-multiplexing_level2,pink_room:duration_flicker_level2,14.8394,239.97
aqsa,173,attic,attic:motion_resolution_level1,attic:duration_flicker_level1,LEFT,attic:motion_resolution_level1,attic:duration_flicker_level1,6.6625,239.86
aqsa,174,classroom,classroom:dlss_rr_level0,classroom:temporal-resolution-multiplexing_level0,RIGHT,classroom:temporal-resolution-multiplexing_level0,classroom:dlss_rr_level0,4.4589,239.98
aqsa,175,zeroday,zeroday:temporal-resolution-multiplexing_level0,zeroday:judder_level0,RIGHT,zeroday:judder_level0,zeroday:temporal-resolution-multiplexing_level0,5.3507,239.97
aqsa,176,classroom,classroom:motion_resolution_level1,classroom:duration_flicker_level1,RIGHT,classroom:duration_flicker_level1,classroom:motion_resolution_level1,14.6185,239.91
aqsa,177,landscape,landscape:duration_flicker_level1,landscape:noise_colors_level2,RIGHT,landscape:noise_colors_level2,landscape:duration_flicker_level1,5.2715,239.98
aqsa,178,marbles,marbles:temporal-resolution-multiplexing_level0,marbles:motion_noise_level1,LEFT,marbles:temporal-resolution-multiplexing_level0,marbles:motion_noise_level1,15.8875,240.0
aqsa,179,marbles,marbles:duration_flicker_level2,marbles:stutter_level0,RIGHT,marbles:stutter_level0,marbles:duration_flicker_level2,9.7637,239.88
aqsa,180,classroom,classroom:noise_colors_level2,classroom:motion_noise_level2,RIGHT,classroom:motion_noise_level2,classroom:noise_colors_level2,4.8006,239.98
aqsa,181,pink_room,pink_room:temporal-resolution-multiplexing_level2,pink_room:dlss_rr_level2,RIGHT,pink_room:dlss_rr_level2,pink_room:temporal-resolution-multiplexing_level2,8.726,239.98
aqsa,182,marbles,marbles:restir_level1,marbles:motion_resolution_level0,RIGHT,marbles:motion_resolution_level0,marbles:restir_level1,5.7423,239.98
aqsa,183,zeroday,zeroday:temporal-resolution-multiplexing_level2,zeroday:motion_resolution_level1,LEFT,zeroday:temporal-resolution-multiplexing_level2,zeroday:motion_resolution_level1,5.3717,239.97
aqsa,184,classroom,classroom:noise_colors_level2,classroom:duration_flicker_level2,RIGHT,classroom:duration_flicker_level2,classroom:noise_colors_level2,4.367,239.77
aqsa,185,bistro_interior,bistro_interior:motion_noise_level0,bistro_interior:duration_flicker_level1,LEFT,bistro_interior:motion_noise_level0,bistro_interior:duration_flicker_level1,5.3882,239.98
aqsa,186,bistro_interior,bistro_interior:restir_level1,bistro_interior:motion_resolution_level1,LEFT,bistro_interior:restir_level1,bistro_interior:motion_resolution_level1,8.7845,239.97
aqsa,187,landscape,landscape:restir_level1,landscape:motion_noise_level1,RIGHT,landscape:motion_noise_level1,landscape:restir_level1,10.9099,239.97
aqsa,188,bistro_interior,bistro_interior:stutter_level1,bistro_interior:dlss_rr_level0,LEFT,bistro_interior:stutter_level1,bistro_interior:dlss_rr_level0,6.234,239.98
aqsa,189,bistro_interior,bistro_interior:temporal-resolution-multiplexing_level1,bistro_interior:stutter_level2,LEFT,bistro_interior:temporal-resolution-multiplexing_level1,bistro_interior:stutter_level2,5.58,239.98
aqsa,190,pink_room,pink_room:stutter_level1,pink_room:noise_colors_level0,LEFT,pink_room:stutter_level1,pink_room:noise_colors_level0,8.5011,239.98
aqsa,191,bistro_exterior,bistro_exterior:temporal-resolution-multiplexing_level1,bistro_exterior:motion_noise_level1,RIGHT,bistro_exterior:motion_noise_level1,bistro_exterior:temporal-resolution-multiplexing_level1,5.9551,239.97
aqsa,192,zeroday,zeroday:noise_colors_level2,zeroday:temporal-resolution-multiplexing_level0,LEFT,zeroday:noise_colors_level2,zeroday:temporal-resolution-multiplexing_level0,5.6334,240.01
aqsa,193,attic,attic:duration_flicker_level0,attic:motion_noise_level1,RIGHT,attic:motion_noise_level1,attic:duration_flicker_level0,4.4257,239.98
aqsa,194,attic,attic:motion_resolution_level2,attic:duration_flicker_level1,RIGHT,attic:duration_flicker_level1,attic:motion_resolution_level2,4.4584,240.01
aqsa,195,landscape,landscape:noise_colors_level0,landscape:dlss_rr_level2,LEFT,landscape:noise_colors_level0,landscape:dlss_rr_level2,5.4417,240.01
aqsa,196,landscape,landscape:motion_noise_level0,landscape:motion_noise_level2,RIGHT,landscape:motion_noise_level2,landscape:motion_noise_level0,9.1553,239.98
aqsa,197,bistro_interior,bistro_interior:duration_flicker_level1,bistro_interior:motion_noise_level2,LEFT,bistro_interior:duration_flicker_level1,bistro_interior:motion_noise_level2,5.3292,240.01
aqsa,198,bistro_exterior,bistro_exterior:judder_level0,bistro_exterior:motion_noise_level1,RIGHT,bistro_exterior:motion_noise_level1,bistro_exterior:judder_level0,6.3175,239.98
aqsa,199,bistro_interior,bistro_interior:dlss_rr_level2,bistro_interior:restir_level1,RIGHT,bistro_interior:restir_level1,bistro_interior:dlss_rr_level2,6.1,240.01
aqsa,200,classroom,classroom:judder_level0,classroom:stutter_level0,RIGHT,classroom:stutter_level0,classroom:judder_level0,5.2382,239.98
aqsa,201,landscape,landscape:judder_level1,landscape:restir_level1,RIGHT,landscape:restir_level1,landscape:judder_level1,5.4134,239.97
aqsa,202,pink_room,pink_room:restir_level1,pink_room:dlss_rr_level1,LEFT,pink_room:restir_level1,pink_room:dlss_rr_level1,5.4334,240.01
aqsa,203,marbles,marbles:restir_level1,marbles:motion_noise_level0,RIGHT,marbles:motion_noise_level0,marbles:restir_level1,9.5834,240.0
aqsa,204,bistro_exterior,bistro_exterior:dlss_rr_level2,bistro_exterior:stutter_level2,RIGHT,bistro_exterior:stutter_level2,bistro_exterior:dlss_rr_level2,6.9542,240.01
aqsa,205,classroom,classroom:motion_resolution_level0,classroom:motion_noise_level0,LEFT,classroom:motion_resolution_level0,classroom:motion_noise_level0,24.1144,239.98
aqsa,206,bistro_exterior,bistro_exterior:duration_flicker_level2,bistro_exterior:duration_flicker_level1,RIGHT,bistro_exterior:duration_flicker_level1,bistro_exterior:duration_flicker_level2,12.5167,240.0
aqsa,207,classroom,classroom:dlss_rr_level2,classroom:judder_level0,RIGHT,classroom:judder_level0,classroom:dlss_rr_level2,4.4674,239.97
aqsa,208,bistro_interior,bistro_interior:stutter_level1,bistro_interior:motion_noise_level2,LEFT,bistro_interior:stutter_level1,bistro_interior:motion_noise_level2,6.8926,239.98
aqsa,209,attic,attic:judder_level1,attic:stutter_level0,RIGHT,attic:stutter_level0,attic:judder_level1,5.2709,240.01
aqsa,210,zeroday,zeroday:temporal-resolution-multiplexing_level0,zeroday:dlss_rr_level0,RIGHT,zeroday:dlss_rr_level0,zeroday:temporal-resolution-multiplexing_level0,10.4625,240.0
aqsa,211,bistro_interior,bistro_interior:dlss_rr_level2,bistro_interior:noise_colors_level2,LEFT,bistro_interior:dlss_rr_level2,bistro_interior:noise_colors_level2,5.4125,240.0
aqsa,212,attic,attic:judder_level2,attic:dlss_rr_level2,LEFT,attic:judder_level2,attic:dlss_rr_level2,6.3334,240.01
aqsa,213,attic,attic:judder_level1,attic:judder_level0,LEFT,attic:judder_level1,attic:judder_level0,5.2792,240.01
aqsa,214,bistro_interior,bistro_interior:judder_level2,bistro_interior:restir_level1,LEFT,bistro_interior:judder_level2,bistro_interior:restir_level1,4.75,240.01
aqsa,215,pink_room,pink_room:judder_level1,pink_room:motion_noise_level1,LEFT,pink_room:judder_level1,pink_room:motion_noise_level1,5.6584,240.01
aqsa,216,zeroday,zeroday:duration_flicker_level2,zeroday:restir_level2,RIGHT,zeroday:restir_level2,zeroday:duration_flicker_level2,9.2625,240.01
aqsa,217,classroom,classroom:restir_level2,classroom:noise_colors_level2,RIGHT,classroom:noise_colors_level2,classroom:restir_level2,8.7794,240.0
aqsa,218,bistro_interior,bistro_interior:motion_resolution_level0,bistro_interior:restir_level1,LEFT,bistro_interior:motion_resolution_level0,bistro_interior:restir_level1,5.4673,239.98
aqsa,219,bistro_interior,bistro_interior:restir_level1,bistro_interior:restir_level0,LEFT,bistro_interior:restir_level1,bistro_interior:restir_level0,9.8545,239.99
aqsa,220,classroom,classroom:judder_level0,classroom:noise_colors_level1,LEFT,classroom:judder_level0,classroom:noise_colors_level1,4.4667,240.01
aqsa,221,bistro_interior,bistro_interior:stutter_level2,bistro_interior:temporal-resolution-multiplexing_level2,RIGHT,bistro_interior:temporal-resolution-multiplexing_level2,bistro_interior:stutter_level2,5.3881,239.97
aqsa,222,classroom,classroom:duration_flicker_level1,classroom:noise_colors_level2,LEFT,classroom:duration_flicker_level1,classroom:noise_colors_level2,5.2462,239.82
aqsa,223,bistro_interior,bistro_interior:motion_noise_level1,bistro_interior:motion_noise_level0,RIGHT,bistro_interior:motion_noise_level0,bistro_interior:motion_noise_level1,5.4008,239.98
aqsa,224,zeroday,zeroday:temporal-resolution-multiplexing_level0,zeroday:noise_colors_level0,RIGHT,zeroday:noise_colors_level0,zeroday:temporal-resolution-multiplexing_level0,8.9134,239.98
aqsa,225,pink_room,pink_room:temporal-resolution-multiplexing_level0,pink_room:stutter_level1,LEFT,pink_room:temporal-resolution-multiplexing_level0,pink_room:stutter_level1,5.2752,239.99
aqsa,226,bistro_interior,bistro_interior:duration_flicker_level2,bistro_interior:stutter_level0,RIGHT,bistro_interior:stutter_level0,bistro_interior:duration_flicker_level2,5.2508,239.97
aqsa,227,bistro_interior,bistro_interior:stutter_level0,bistro_interior:stutter_level1,RIGHT,bistro_interior:stutter_level1,bistro_interior:stutter_level0,5.2834,240.01
aqsa,228,pink_room,pink_room:motion_resolution_level2,pink_room:temporal-resolution-multiplexing_level2,RIGHT,pink_room:temporal-resolution-multiplexing_level2,pink_room:motion_resolution_level2,5.4792,240.01
aqsa,229,pink_room,pink_room:judder_level0,pink_room:stutter_level1,RIGHT,pink_room:stutter_level1,pink_room:judder_level0,5.2543,240.01
aqsa,230,bistro_interior,bistro_interior:dlss_rr_level2,bistro_interior:temporal-resolution-multiplexing_level2,RIGHT,bistro_interior:temporal-resolution-multiplexing_level2,bistro_interior:dlss_rr_level2,5.2091,239.97
aqsa,231,pink_room,pink_room:noise_colors_level1,pink_room:stutter_level1,RIGHT,pink_room:stutter_level1,pink_room:noise_colors_level1,5.275,240.01
aqsa,232,bistro_interior,bistro_interior:stutter_level2,bistro_interior:restir_level2,LEFT,bistro_interior:stutter_level2,bistro_interior:restir_level2,5.2834,240.01
aqsa,233,bistro_interior,bistro_interior:stutter_level0,bistro_interior:noise_colors_level1,LEFT,bistro_interior:stutter_level0,bistro_interior:noise_colors_level1,5.3,240.0
aqsa,234,bistro_interior,bistro_interior:judder_level1,bistro_interior:stutter_level1,LEFT,bistro_interior:judder_level1,bistro_interior:stutter_level1,6.2132,239.98
